query,page,clicks,ctr,impressions,position
для ipad,https://www.iport.ru/catalog/acc/aksessuary_dlya_ipad/chekhly_dlya_ipad/,0,0.0,8,6.12
для ipad,https://www.iport.ru/catalog/acc/aksessuary_dlya_ipad/,0,0.0,27,9.37
для ipad,https://www.iport.ru/catalog/acc/aksessuary_dlya_ipad/kabeli_i_perekhodniki_1/,0,0.0,7,6.0
для ipad,https://www.iport.ru/catalog/acc/aksessuary_dlya_ipad/zashchitnye_plenki_stekla_1/,0,0.0,8,6.12
для ipad,https://www.iport.ru/catalog/acc/aksessuary_dlya_ipad/geympady/,0,0.0,1,7.0
для iphone,https://www.iport.ru/catalog/acc/aksessuary_dlya_iphone/,0,0.0,112,7.24
для iphone,https://www.iport.ru/catalog/acc/,0,0.0,3,7.67
для iphone,https://www.iport.ru/catalog/acc/aksessuary_dlya_iphone/chekhly_dlya_iphone/,0,0.0,3,4.67
для iphone,https://www.iport.ru/catalog/acc/aksessuary_dlya_iphone/avtomobilnye_derzhateli_2/,0,0.0,2,3.5
для iphone аксессуары,https://www.iport.ru/catalog/acc/,0,0.0,8,7.0
для iphone аксессуары,https://www.iport.ru/catalog/acc/aksessuary_dlya_iphone/avtomobilnye_derzhateli_2/,0,0.0,7,6.14
для iphone аксессуары,https://www.iport.ru/catalog/acc/aksessuary_dlya_iphone/chekhly_dlya_iphone/,0,0.0,8,6.12
для айпада,https://www.iport.ru/catalog/acc/aksessuary_dlya_ipad/,0,0.0,52,6.98
для айпада,https://www.iport.ru/catalog/acc/aksessuary_dlya_ipad/vneshnie_akkumulyatory_1/,0,0.0,2,6.0
для айпада,https://www.iport.ru/catalog/acc/aksessuary_dlya_ipad/avtomobilnye_derzhateli_1/,0,0.0,2,6.0
для айпада,https://www.iport.ru/catalog/acc/aksessuary_dlya_ipad/kabeli_i_perekhodniki_1/,0,0.0,3,6.0
для айпада,https://www.iport.ru/catalog/acc/aksessuary_dlya_ipad/chekhly_dlya_ipad/,0,0.0,3,6.0
для айпада,https://www.iport.ru/catalog/acc/aksessuary_dlya_ipad/klaviatury/,0,0.0,3,6.0
для айпада,https://www.iport.ru/catalog/acc/aksessuary_dlya_ipad/zashchitnye_plenki_stekla_1/,0,0.0,2,6.0
для айфон,https://www.iport.ru/catalog/acc/,0,0.0,1,8.0
для айфон,https://www.iport.ru/catalog/acc/aksessuary_dlya_iphone/chekhly_dlya_iphone/,0,0.0,1,5.0
для айфон,https://www.iport.ru/catalog/acc/aksessuary_dlya_iphone/avtomobilnye_derzhateli_2/,0,0.0,1,5.0
для айфон,https://www.iport.ru/catalog/acc/aksessuary_dlya_iphone/,0,0.0,38,8.84
для айфона,https://www.iport.ru/catalog/acc/aksessuary_dlya_iphone/,1,0.40816326530612246,245,8.22
для айфона,https://www.iport.ru/catalog/acc/aksessuary_dlya_iphone/avtomobilnye_derzhateli_2/,0,0.0,13,7.23
для айфона,https://www.iport.ru/catalog/acc/aksessuary_dlya_iphone/chekhly_dlya_iphone/,0,0.0,27,9.85
для айфона аксессуары,https://www.iport.ru/catalog/acc/aksessuary_dlya_iphone/chekhly_dlya_iphone/,0,0.0,1,4.0
для айфона аксессуары,https://www.iport.ru/catalog/acc/aksessuary_dlya_iphone/avtomobilnye_derzhateli_2/,0,0.0,1,4.0
для айфонов,https://www.iport.ru/catalog/acc/aksessuary_dlya_iphone/chekhly_dlya_iphone/,0,0.0,10,8.1
для айфонов,https://www.iport.ru/catalog/acc/aksessuary_dlya_iphone/,0,0.0,20,7.35
для айфонов,https://www.iport.ru/catalog/acc/aksessuary_dlya_iphone/avtomobilnye_derzhateli_2/,0,0.0,3,7.67
епл магазин,https://www.iport.ru/,0,0.0,16,8.56
епл магазин,https://www.iport.ru/catalog/acc/,0,0.0,1,4.0
замена экрана на айфон,https://www.iport.ru/,0,0.0,1,1.0
замена экрана на айфон,https://www.iport.ru/sale_service_spb/,1,2.857142857142857,35,6.2
защитное стекло whitestone dome glass,https://www.iport.ru/brand/whitestone/,0,0.0,26,4.04
защитное стекло whitestone dome glass,https://www.iport.ru/products/productID97986/,1,100.0,1,6.0
интернет магазин apple спб,https://www.iport.ru/brand/apple/,0,0.0,1,3.0
интернет магазин apple спб,https://www.iport.ru/,2,22.22222222222222,9,4.22
интернет магазин айфонов в спб,https://www.iport.ru/,0,0.0,12,2.0
интернет магазин айфонов в спб,https://www.iport.ru/catalog/acc/,0,0.0,11,2.0
интернет-магазин iphone,https://www.iport.ru/,0,0.0,38,6.89
интернет-магазин iphone,https://www.iport.ru/catalog/acc/aksessuary_dlya_iphone/chekhly_dlya_iphone/,0,0.0,1,4.0
кейс айпад,https://www.iport.ru/catalog/acc/aksessuary_dlya_ipad/chekhly_dlya_ipad/chekhly_dlya_ipad_pro/,0,0.0,5,4.6
кейс айпад,https://www.iport.ru/catalog/acc/aksessuary_dlya_ipad/chekhly_dlya_ipad/,0,0.0,73,4.27
кейс айпад,https://www.iport.ru/catalog/acc/aksessuary_dlya_ipad/chekhly_dlya_ipad/chekhly_dlya_ipad_air_1/,0,0.0,5,4.6
кейс для айфона,https://www.iport.ru/catalog/acc/aksessuary_dlya_iphone/chekhly_dlya_iphone/chekhly_dlya_iphone_11/,0,0.0,1,5.0
кейс для айфона,https://www.iport.ru/catalog/acc/aksessuary_dlya_iphone/chekhly_dlya_iphone/chekhly_dlya_iphone_12_pro_max/,0,0.0,3,7.0
кейс на аирподс 3,https://www.iport.ru/catalog/acc/aksessuary_dlya_airpods/,0,0.0,1,9.0
кейс на аирподс 3,https://www.iport.ru/catalog/acc/aksessuary_dlya_airpods/chekhly_dlya_airpods_3/,0,0.0,28,8.79
кейс на айфон,https://www.iport.ru/catalog/acc/aksessuary_dlya_iphone/chekhly_dlya_iphone/,0,0.0,21,9.05
кейс на айфон,https://www.iport.ru/catalog/acc/aksessuary_dlya_iphone/chekhly_dlya_iphone/chekhly_dlya_iphone_12_pro_max/,0,0.0,5,8.8
купит айфон,https://www.iport.ru/catalog/apple_iphone/iphone_13_pro/,1,1.1494252873563218,87,2.87
купит айфон,https://www.iport.ru/,1,100.0,1,1.0
купить 11 айфон спб,https://www.iport.ru/products/productID81881/,1,0.1557632398753894,642,1.97
купить 11 айфон спб,https://www.iport.ru/catalog/apple_iphone/iphone_11/,80,12.461059190031152,642,1.97
купить 11 айфон спб,https://www.iport.ru/products/productID81883/,1,0.1557632398753894,642,1.97
купить 12 айфон спб,https://www.iport.ru/products/productID96902/,1,0.5,200,1.0
купить 12 айфон спб,https://www.iport.ru/catalog/apple_iphone/iphone_12/,32,11.594202898550725,276,1.01
купить 12 айфон спб,https://www.iport.ru/products/productID96897/,1,0.5025125628140703,199,1.02
купить 12 айфон спб,https://www.iport.ru/products/productID102962/,2,0.7246376811594203,276,1.01
купить 12 айфон спб,https://www.iport.ru/products/productID96900/,3,1.2552301255230125,239,1.02
купить 13 айфон спб,https://www.iport.ru/products/productID106135/,1,1.098901098901099,91,1.0
купить 13 айфон спб,https://www.iport.ru/catalog/apple_iphone/iphone_13/,17,13.709677419354838,124,1.0
купить 13 айфон спб,https://www.iport.ru/catalog/apple_iphone/iphone_13_pro/,1,1.2195121951219512,82,1.02
купить airpods pro спб,https://www.iport.ru/products/productID84361/,12,3.79746835443038,316,6.43
купить airpods pro спб,https://www.iport.ru/catalog/multimedia/airpods/,23,3.58814352574103,641,8.67
купить airpods спб,https://www.iport.ru/products/productID75956/,1,0.267379679144385,374,1.0
купить airpods спб,https://www.iport.ru/catalog/multimedia/airpods/,114,15.447154471544716,738,1.01
купить airpods спб,https://www.iport.ru/,1,50.0,2,3.0
купить apple watch 7 в спб,https://www.iport.ru/,1,100.0,1,1.0
купить apple watch 7 в спб,https://www.iport.ru/catalog/acc/aksessuary_dlya_apple_watch/remeshki/,0,0.0,3,2.67
купить apple watch 7 в спб,https://www.iport.ru/catalog/acc/aksessuary_dlya_apple_watch/zaryadka_dlya_apple_watch/,0,0.0,4,2.0
купить apple watch 7 в спб,https://www.iport.ru/catalog/apple_watch/,2,13.333333333333334,15,2.2
купить apple watch 7 в спб,https://www.iport.ru/catalog/acc/aksessuary_dlya_apple_watch/zashchitnye_stekla/,0,0.0,2,3.0
купить apple watch 7 спб,https://www.iport.ru/catalog/acc/aksessuary_dlya_apple_watch/zashchitnye_stekla/,0,0.0,2,3.0
купить apple watch 7 спб,https://www.iport.ru/catalog/acc/aksessuary_dlya_apple_watch/zaryadka_dlya_apple_watch/,0,0.0,47,1.94
купить apple watch 7 спб,https://www.iport.ru/catalog/apple_watch/,21,20.588235294117645,102,1.91
купить apple watch 7 спб,https://www.iport.ru/catalog/acc/aksessuary_dlya_apple_watch/remeshki/,0,0.0,42,1.81
купить apple watch 7 спб,https://www.iport.ru/,0,0.0,1,1.0
купить apple watch se спб,https://www.iport.ru/catalog/apple_watch/apple_watch_se/,2,2.380952380952381,84,1.32
купить apple watch se спб,https://www.iport.ru/catalog/acc/aksessuary_dlya_apple_watch/zaryadka_dlya_apple_watch/,0,0.0,61,1.31
купить apple watch se спб,https://www.iport.ru/products/productID106249/,1,2.564102564102564,39,1.49
купить apple watch se спб,https://www.iport.ru/,1,100.0,1,6.0
купить apple watch se спб,https://www.iport.ru/catalog/acc/aksessuary_dlya_apple_watch/zashchitnye_stekla/,0,0.0,1,2.0
купить apple watch se спб,https://www.iport.ru/catalog/acc/aksessuary_dlya_apple_watch/remeshki/,0,0.0,24,1.38
купить apple watch se спб,https://www.iport.ru/catalog/apple_watch/,15,13.761467889908257,109,1.27
купить apple watch в спб,https://www.iport.ru/catalog/acc/aksessuary_dlya_apple_watch/zaryadka_dlya_apple_watch/,0,0.0,25,1.0
купить apple watch в спб,https://www.iport.ru/catalog/acc/aksessuary_dlya_apple_watch/zashchitnye_stekla/,0,0.0,1,1.0
купить apple watch в спб,https://www.iport.ru/catalog/apple_watch/,8,16.3265306122449,49,1.0
купить apple watch в спб,https://www.iport.ru/,0,0.0,1,4.0
купить apple watch в спб,https://www.iport.ru/catalog/acc/aksessuary_dlya_apple_watch/remeshki/,0,0.0,16,1.0
купить apple watch спб,https://www.iport.ru/catalog/apple_watch/,12,13.793103448275861,87,1.0
купить apple watch спб,https://www.iport.ru/catalog/acc/aksessuary_dlya_apple_watch/zaryadka_dlya_apple_watch/,0,0.0,58,1.0
купить apple watch спб,https://www.iport.ru/catalog/acc/aksessuary_dlya_apple_watch/zashchitnye_stekla/,0,0.0,1,1.0
купить apple watch спб,https://www.iport.ru/catalog/acc/aksessuary_dlya_apple_watch/remeshki/,0,0.0,20,1.0
купить apple в спб,https://www.iport.ru/catalog/apple_iphone/,1,5.263157894736842,19,2.32
купить apple в спб,https://www.iport.ru/,0,0.0,3,1.67
купить apple спб,https://www.iport.ru/catalog/apple_iphone/,3,13.043478260869565,23,3.17
купить apple спб,https://www.iport.ru/,0,0.0,15,4.8
купить apple спб,https://www.iport.ru/brand/apple/,0,0.0,2,3.0
купить imac спб,https://www.iport.ru/,1,100.0,1,6.0
купить imac спб,https://www.iport.ru/catalog/apple_mac/apple_imac_1/,12,18.75,64,1.0
купить ipad в спб,https://www.iport.ru/,1,100.0,1,1.0
купить ipad в спб,https://www.iport.ru/catalog/apple_ipad/,4,11.11111111111111,36,1.33
купить ipad спб,https://www.iport.ru/catalog/apple_ipad/ipad_pro_1/,2,0.6389776357827476,313,1.47
купить ipad спб,https://www.iport.ru/catalog/apple_ipad/,58,14.83375959079284,391,1.4
купить ipad спб,https://www.iport.ru/,1,100.0,1,1.0
купить iphone,https://www.iport.ru/catalog/apple_iphone/iphone_12/,2,0.18814675446848542,1063,2.13
купить iphone,https://www.iport.ru/catalog/apple_iphone/iphone_13/,1,0.09380863039399624,1066,2.16
купить iphone,https://www.iport.ru/catalog/apple_iphone/iphone_xr/,1,0.09633911368015415,1038,2.11
купить iphone,https://www.iport.ru/catalog/apple_iphone/iphone_11/,4,0.3770028275212064,1061,2.13
купить iphone,https://www.iport.ru/,0,0.0,2,9.0
купить iphone,https://www.iport.ru/catalog/apple_iphone/iphone_se_1/,2,0.18832391713747645,1062,2.13
купить iphone 11 в санкт-петербурге,https://www.iport.ru/products/productID81884/,1,2.857142857142857,35,2.09
купить iphone 11 в санкт-петербурге,https://www.iport.ru/products/productID81881/,1,2.631578947368421,38,2.08
купить iphone 11 в санкт-петербурге,https://www.iport.ru/catalog/apple_iphone/iphone_11/,3,7.894736842105263,38,2.08
купить iphone 11 в спб,https://www.iport.ru/products/productID81881/,2,3.9215686274509802,51,1.9
купить iphone 11 в спб,https://www.iport.ru/catalog/apple_iphone/iphone_11/,9,17.647058823529413,51,1.9
купить iphone 11 спб,https://www.iport.ru/catalog/apple_iphone/iphone_11/,38,12.709030100334449,299,2.03
купить iphone 11 спб,https://www.iport.ru/products/productID81881/,1,0.33557046979865773,298,2.03
купить iphone 12 pro max спб,https://www.iport.ru/products/productID96925/,1,6.666666666666667,15,2.73
купить iphone 12 pro max спб,https://www.iport.ru/catalog/apple_iphone/iphone_12_pro_max/,10,14.285714285714285,70,1.99
купить iphone 12 спб,https://www.iport.ru/catalog/apple_iphone/iphone_12/,12,9.230769230769232,130,2.02
купить iphone 12 спб,https://www.iport.ru/products/productID102962/,1,0.7751937984496124,129,2.01
купить iphone 13 pro спб,https://www.iport.ru/catalog/apple_iphone/iphone_13_pro/,31,11.439114391143912,271,1.37
купить iphone 13 pro спб,https://www.iport.ru/catalog/apple_iphone/iphone_13_pro_max/,2,1.1627906976744187,172,1.73
купить iphone 13 pro спб,https://www.iport.ru/products/productID106361/,1,1.1904761904761905,84,1.11
купить iphone 13 в спб,https://www.iport.ru/catalog/apple_iphone/iphone_13/,12,23.52941176470588,51,1.14
купить iphone 13 в спб,https://www.iport.ru/catalog/apple_iphone/iphone_13_pro/,1,2.380952380952381,42,1.6
купить iphone 13 спб,https://www.iport.ru/catalog/apple_iphone/iphone_13_pro/,2,1.834862385321101,109,1.91
купить iphone 13 спб,https://www.iport.ru/catalog/apple_iphone/iphone_13/,19,13.47517730496454,141,1.33
купить iphone xr в спб,https://www.iport.ru/catalog/apple_iphone/iphone_xr/,1,3.0303030303030303,33,7.48
купить iphone xr в спб,https://www.iport.ru/,1,100.0,1,1.0
купить iphone в санкт-петербурге,https://www.iport.ru/catalog/apple_iphone/iphone_xr/,1,1.4492753623188406,69,1.57
купить iphone в санкт-петербурге,https://www.iport.ru/catalog/apple_iphone/,14,20.28985507246377,69,1.57
купить iphone в санкт-петербурге,https://www.iport.ru/catalog/apple_iphone/iphone_12/,1,1.4705882352941175,68,1.56
купить iphone в спб,https://www.iport.ru/catalog/apple_iphone/,9,11.11111111111111,81,1.63
купить iphone в спб,https://www.iport.ru/catalog/apple_iphone/iphone_xr/,1,1.282051282051282,78,1.63
купить iphone спб,https://www.iport.ru/catalog/apple_iphone/iphone_13/,1,0.30303030303030304,330,2.02
купить iphone спб,https://www.iport.ru/catalog/apple_iphone/iphone_se_1/,1,0.303951367781155,329,2.02
купить iphone спб,https://www.iport.ru/,1,100.0,1,1.0
купить iphone спб,https://www.iport.ru/catalog/apple_iphone/iphone_xr/,1,0.3058103975535168,327,2.02
купить iphone спб,https://www.iport.ru/catalog/apple_iphone/,64,19.393939393939394,330,2.02
купить ipone,https://www.iport.ru/catalog/apple_iphone/,2,7.6923076923076925,26,9.38
купить ipone,https://www.iport.ru/catalog/apple_iphone/iphone_11/,1,16.666666666666664,6,1.83
купить macbook спб,https://www.iport.ru/,1,100.0,1,4.0
купить macbook спб,https://www.iport.ru/catalog/apple_mac/noutbuki_apple/apple_macbook_pro/,17,18.085106382978726,94,1.28
купить аирподс 2 спб,https://www.iport.ru/,1,100.0,1,1.0
купить аирподс 2 спб,https://www.iport.ru/catalog/multimedia/airpods/,2,2.631578947368421,76,8.88
купить аирподс спб,https://www.iport.ru/catalog/multimedia/airpods/,99,13.324360699865412,743,1.2
купить аирподс спб,https://www.iport.ru/,4,36.36363636363637,11,1.82
купить аирподс спб,https://www.iport.ru/comparison/,1,0.2457002457002457,407,1.03
купить айпад,https://www.iport.ru/catalog/acc/aksessuary_dlya_ipad/chekhly_dlya_ipad/,0,0.0,1,7.0
купить айпад,https://www.iport.ru/catalog/apple_ipad/ipad_air/,1,0.273972602739726,365,2.85
купить айпад для учебы,https://www.iport.ru/bts_mac/,0,0.0,1,7.0
купить айпад для учебы,https://www.iport.ru/news/mac-i-ipad-dlya-uchyeby-kakuyu-model-vybrat/,1,1.7857142857142856,56,6.12
купить айпад мини спб,https://www.iport.ru/catalog/apple_ipad/,1,20.0,5,2.0
купить айпад мини спб,https://www.iport.ru/catalog/apple_ipad/ipad_mini/,2,10.526315789473683,19,1.05
купить айпад спб,https://www.iport.ru/catalog/apple_ipad/,102,12.128418549346016,841,1.84
купить айпад спб,https://www.iport.ru/,0,0.0,1,1.0
купить айфон,https://www.iport.ru/catalog/apple_iphone/,644,1.3497935486575423,47711,8.94
купить айфон,https://www.iport.ru/,4,50.0,8,2.88
купить айфон,https://www.iport.ru/catalog/apple_iphone/iphone_12_pro/,2,0.03896356906292616,5133,2.26
купить айфон,https://www.iport.ru/catalog/apple_iphone/iphone_11/,3,0.055524708495280406,5403,2.27
купить айфон,https://www.iport.ru/catalog/apple_iphone/iphone_12/,11,0.20010915044569766,5497,2.29
купить айфон,https://www.iport.ru/catalog/apple_iphone/iphone_13_pro_max/,3,0.055970149253731345,5360,2.28
купить айфон,https://www.iport.ru/catalog/apple_iphone/iphone_12_mini/,1,0.024021138601969732,4163,2.13
